booking_id,site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
295,da,5974,240526,37972,37972,4,1,2021.06.01 14:19,2021.08.09,2,2,2973,519
296,se,5880,51283,38057,38198,3,1,2021.06.01 14:20,2021.06.13,2,2,2305,625
297,da,3590,311989,37532,37714,2,1,2021.06.01 14:22,2021.08.25,10,10,3666,0
298,de,7844,311990,38359,38359,2,1,2021.06.01 14:22,2021.06.25,4,4,1994,1281
299,da,893,46037,36172,38080,3,1,2021.06.01 14:28,2021.06.13,2,2,1617,319
300,da,8304,311770,37680,37680,2,1,2021.06.01 14:28,2021.06.26,3,2,2740,561
301,da,2680,275689,36342,36342,2,1,2021.06.01 14:29,2021.09.20,7,7,937,0
302,se,610,172608,38046,38170,3,1,2021.06.01 14:30,2021.08.08,2,2,1938,0
303,se,2528,246647,35653,38232,2,1,2021.06.01 14:31,2021.09.28,2,2,2039,1086
304,da,5156,311991,34897,37245,2,1,2021.06.01 14:31,2021.06.19,2,2,1490,1029
305,da,5394,90295,35108,36253,5,1,2021.06.01 14:33,2021.06.02,3,3,2277,561
306,se,6828,311992,35626,35885,2,1,2021.06.01 14:33,2021.06.14,2,2,4391,1037
307,se,7426,311993,35780,38166,2,1,2021.06.01 14:34,2021.08.10,2,2,1425,1037
308,se,6828,285760,35626,35885,2,1,2021.06.01 14:35,2021.06.14,2,2,3267,1086
309,da,1031,173550,36173,38099,1,1,2021.06.01 14:43,2021.06.15,2,2,3392,561
310,se,6736,302419,30595,34996,2,1,2021.06.01 14:44,2021.06.13,2,2,3471,891
311,da,3588,198995,37668,37668,3,1,2021.06.01 14:47,2021.06.06,2,2,2146,0
312,da,2463,16527,36458,37717,2,2,2021.06.01 14:51,2021.06.12,2,2,1104,1331
313,da,1374,263368,37641,37767,3,2,2021.06.01 14:51,2021.06.08,2,2,2036,0
314,da,634,255420,34334,34334,3,1,2021.06.01 14:51,2021.09.16,2,2,645,519
315,se,3279,311995,37023,38244,2,1,2021.06.01 14:53,2021.08.02,4,4,1482,625
316,se,8121,311996,37651,38162,2,1,2021.06.01 14:55,2021.08.23,6,6,731,1086
317,se,2673,240227,30102,34768,4,1,2021.06.01 14:55,2021.08.01,2,2,4644,906
318,da,1388,311997,36278,36278,4,1,2021.06.01 14:57,2021.06.20,2,2,2321,1099
319,da,1109,311998,35798,36522,3,1,2021.06.01 14:58,2021.06.20,2,2,788,0
320,da,5215,31695,37945,37945,2,1,2021.06.01 15:00,2021.08.25,6,6,4977,561
321,da,1688,312000,36327,36327,2,1,2021.06.01 15:05,2021.08.30,3,3,2803,1029
322,da,3056,252759,35094,35094,2,2,2021.06.01 15:07,2021.06.30,4,4,3221,902
323,da,893,312002,36172,38080,3,1,2021.06.01 15:09,2021.06.25,2,2,4970,561
324,se,4113,32599,36489,36489,2,1,2021.06.01 15:10,2021.06.18,2,2,4161,905
325,de,4728,312003,34982,38334,2,1,2021.06.01 15:11,2021.08.24,1,1,1659,1277
326,da,1099,71649,36091,37441,5,1,2021.06.01 15:14,2021.09.19,4,4,4568,319
327,se,4535,312004,37986,38238,2,1,2021.06.01 15:14,2021.08.15,2,2,2516,1037
328,da,1930,312005,35151,35151,3,1,2021.06.01 15:15,2021.06.19,2,2,2879,0
329,da,505,224255,36029,36609,4,1,2021.06.01 15:17,2021.06.28,4,4,4174,0
330,se,946,255302,36152,38177,2,1,2021.06.01 15:17,2021.06.15,2,2,3161,1037
331,se,4759,210940,37537,38225,2,1,2021.06.01 15:18,2021.08.08,2,2,2139,906
332,se,7486,266526,37008,37008,2,1,2021.06.01 15:18,2021.08.01,2,2,2330,625
333,se,3636,216852,37827,38447,3,1,2021.06.01 15:19,2021.06.18,2,2,2834,905
334,da,1505,311957,36282,37780,2,3,2021.06.01 15:20,2021.08.04,2,2,2813,902
335,da,505,224255,36029,36609,2,1,2021.06.01 15:20,2021.06.28,2,2,3270,519
336,se,2463,144531,36458,37717,3,2,2021.06.01 15:23,2021.06.25,2,2,4308,891
337,da,7270,272339,36932,37671,2,1,2021.06.01 15:26,2021.08.01,2,2,4882,561
338,se,3472,312006,37805,38438,2,1,2021.06.01 15:29,2021.06.14,2,2,2223,891
339,da,6648,272339,35028,37231,2,1,2021.06.01 15:29,2021.08.03,2,2,2831,561
340,da,1718,312007,36854,37374,2,1,2021.06.01 15:29,2021.08.02,2,2,2481,0
341,da,830,255250,35903,36832,2,1,2021.06.01 15:30,2021.08.18,6,6,3538,0
342,se,2125,312008,36678,37032,2,1,2021.06.01 15:30,2021.06.07,2,2,4507,0
343,no,4662,312009,36019,36019,3,1,2021.06.01 15:31,2021.07.01,2,2,2476,1031
344,se,1429,272628,36048,38206,2,1,2021.06.01 15:33,2021.06.19,2,2,1332,625
345,de,536,288124,35612,35612,2,1,2021.06.01 15:36,2021.06.15,2,2,3942,242
346,se,8121,292483,37651,38162,2,1,2021.06.01 15:37,2021.09.06,2,2,1032,625
347,da,2680,311803,36342,36342,2,2,2021.06.01 15:38,2021.06.28,4,4,3090,1029
348,se,6479,312011,37749,38153,2,1,2021.06.01 15:38,2021.06.04,2,2,2255,625
349,da,1140,207333,37494,37698,2,1,2021.06.01 15:40,2021.08.02,4,4,4855,319
350,de,6055,311047,37370,37370,2,3,2021.06.01 15:42,2021.06.11,2,2,1271,1259
351,da,1505,312012,36282,37780,3,1,2021.06.01 15:45,2021.06.18,2,2,1128,519
352,da,3061,53812,36798,37362,2,3,2021.06.01 15:45,2021.09.30,5,5,1561,901
353,se,6828,312013,35626,35885,3,1,2021.06.01 15:45,2021.08.01,2,2,2961,0
354,se,5710,140422,38066,38132,3,1,2021.06.01 15:46,2021.06.05,2,2,4757,1086
355,da,314,44302,36842,36842,3,1,2021.06.01 15:50,2021.08.24,7,7,3886,0
356,da,3802,162073,36276,37565,2,1,2021.06.01 15:50,2021.06.30,4,4,2412,1103
357,se,2127,311906,35958,38222,2,2,2021.06.01 15:51,2021.08.04,2,2,4823,1086
358,se,7549,79708,37021,37021,3,1,2021.06.01 15:52,2021.06.06,2,2,2027,1086
359,da,4637,312014,38418,38456,4,1,2021.06.01 15:53,2021.06.07,2,2,4025,1029
360,da,5974,310650,37972,37972,2,2,2021.06.01 15:53,2021.08.09,2,2,3916,0
361,da,2681,274657,36245,36245,2,1,2021.06.01 15:54,2021.09.05,2,2,2777,561
362,da,2673,96659,37984,37984,2,1,2021.06.01 15:54,2021.06.04,2,2,4697,561
363,se,2773,149923,36246,38234,2,1,2021.06.01 15:55,2021.08.02,2,2,1993,0
364,da,428,25082,38398,38402,2,1,2021.06.01 15:56,2021.06.29,2,2,1495,902
365,se,6828,312016,35626,35885,2,1,2021.06.01 16:01,2021.06.08,2,2,3254,0
366,da,3512,312017,37547,37927,3,1,2021.06.01 16:02,2021.08.02,2,2,1138,519
367,da,1377,301669,36205,37300,3,1,2021.06.01 16:04,2021.06.14,2,2,1978,902
368,da,505,207762,36029,36609,2,2,2021.06.01 16:06,2021.08.18,2,2,2860,902
369,da,8048,216566,36808,36808,3,1,2021.06.01 16:07,2021.06.29,2,2,3283,0
370,da,5315,216566,37072,37072,3,1,2021.06.01 16:07,2021.06.26,2,2,4379,0
371,se,4750,290875,37331,38227,3,1,2021.06.01 16:08,2021.08.10,2,2,3352,904
372,da,3636,312019,37827,38447,2,1,2021.06.01 16:08,2021.06.28,2,2,3885,519
373,da,3128,7639,37922,37922,4,1,2021.06.01 16:09,2021.06.08,2,2,2096,903
374,da,4113,234487,36489,36489,2,1,2021.06.01 16:11,2021.06.16,2,2,3097,519
375,se,6346,297743,36873,38175,2,1,2021.06.01 16:11,2021.08.26,2,2,2346,1351
376,da,7023,16586,36277,36277,3,1,2021.06.01 16:15,2021.08.02,4,4,3369,902
377,da,3784,291119,35156,35156,3,1,2021.06.01 16:18,2021.06.08,2,2,1430,0
378,da,8272,184245,37677,37677,3,2,2021.06.01 16:18,2021.06.11,2,2,3574,1313
379,se,4759,131785,37537,38225,2,1,2021.06.01 16:19,2021.08.08,2,2,4593,625
380,de,499,312022,37845,37845,3,1,2021.06.01 16:20,2021.06.03,2,2,2282,436
381,da,1140,9567,37494,37698,2,1,2021.06.01 16:21,2021.06.06,2,2,1333,672
382,se,6828,312024,35626,35885,2,1,2021.06.01 16:22,2021.06.14,2,2,703,891
383,da,647,312025,37388,37388,2,1,2021.06.01 16:25,2021.06.08,3,3,2040,0
384,da,1474,9567,38369,38397,2,1,2021.06.01 16:25,2021.06.08,2,2,811,672
385,no,2921,247632,36151,36151,2,1,2021.06.01 16:29,2021.08.12,2,2,4606,915
386,se,4633,309144,35791,36175,2,2,2021.06.01 16:31,2021.09.12,2,2,3957,625
387,da,4291,312026,35656,35656,2,1,2021.06.01 16:31,2021.06.04,2,2,2304,561
388,da,3260,294492,35891,35984,2,2,2021.06.01 16:32,2021.08.10,2,2,1529,519
389,da,1072,311805,36704,38426,3,3,2021.06.01 16:36,2021.06.20,3,3,1845,1029
390,da,428,14691,38398,38402,2,1,2021.06.01 16:38,2021.06.29,2,2,2369,902
391,da,1388,312030,36278,36278,2,1,2021.06.01 16:39,2021.06.19,4,4,3533,0
392,da,1374,78209,36259,36259,4,1,2021.06.01 16:39,2021.12.13,2,2,2087,1100
393,da,3932,276021,36573,36573,2,1,2021.06.01 16:41,2021.08.16,2,2,3092,0
394,se,3279,312032,37023,38244,2,1,2021.06.01 16:41,2021.06.25,2,2,2006,0
395,da,958,312033,35831,38366,3,1,2021.06.01 16:43,2021.06.13,2,2,1758,519
396,se,2528,211573,35653,38232,3,2,2021.06.01 16:44,2021.10.26,2,2,3170,625
397,se,610,312035,38046,38170,3,1,2021.06.01 16:46,2021.06.09,4,4,1439,625
398,da,1371,48909,36482,36482,2,1,2021.06.01 16:47,2021.06.16,2,2,4906,319
399,da,4007,18036,28736,37483,2,1,2021.06.01 16:47,2021.06.04,2,2,2992,561
400,se,4049,305312,37758,38144,2,1,2021.06.01 16:47,2021.06.16,2,2,1627,1037
401,da,2673,312036,37984,37984,2,1,2021.06.01 16:48,2021.06.27,2,2,4168,1099
402,se,4759,312037,37537,38225,2,1,2021.06.01 16:49,2021.08.08,2,2,4925,906
403,se,610,312038,37133,38172,3,1,2021.06.01 16:50,2021.06.25,2,2,1354,990
404,da,1717,276021,36025,37880,2,1,2021.06.01 16:50,2021.08.18,2,2,2244,0
405,se,2758,261921,38052,38052,2,1,2021.06.01 16:51,2021.06.04,2,2,4528,625
406,da,492,91948,35003,35369,6,1,2021.06.01 16:51,2021.06.03,4,2,2832,1029
407,da,2655,231218,36856,36856,3,1,2021.06.01 16:51,2021.06.22,2,2,1294,1029
408,da,884,302446,35385,38134,2,3,2021.06.01 16:52,2021.06.14,4,4,2245,0
409,da,958,312039,37982,38367,3,1,2021.06.01 16:52,2021.08.02,2,2,4960,901
410,da,2681,257812,36245,36245,2,1,2021.06.01 16:54,2021.06.25,2,2,2641,1029
411,da,5957,260138,36143,37847,7,2,2021.06.01 16:54,2021.09.13,2,2,3284,0
412,da,2112,311164,37034,38428,3,2,2021.06.01 16:54,2021.08.03,4,2,2998,0
413,se,4635,312040,37182,38231,2,1,2021.06.01 16:56,2021.08.26,2,2,4521,625
414,se,654,312041,36297,36297,2,1,2021.06.01 16:58,2021.09.24,2,2,772,891
415,da,1474,312042,38369,38397,3,1,2021.06.01 17:01,2021.06.19,4,4,3691,0
416,de,955,312043,36098,37442,3,1,2021.06.01 17:03,2021.06.02,2,2,4768,1033
417,da,492,312044,37638,37795,4,1,2021.06.01 17:03,2021.06.11,5,2,3165,519
418,de,7844,312045,38359,38359,3,1,2021.06.01 17:03,2021.06.18,2,2,3678,0
419,da,3444,312046,35561,35561,3,1,2021.06.01 17:05,2021.06.05,2,2,3744,519
420,da,1262,312048,36770,36770,5,1,2021.06.01 17:07,2021.06.21,2,2,3866,1100
421,de,5713,15005,38419,38419,2,1,2021.06.01 17:08,2021.08.20,2,2,2202,436
422,da,537,312049,36682,38336,2,1,2021.06.01 17:09,2021.06.19,5,5,2666,519
423,se,1429,312050,36048,38206,2,1,2021.06.01 17:10,2021.06.12,2,2,2202,625
424,de,958,312051,35831,38366,3,1,2021.06.01 17:12,2021.06.16,2,2,4202,1132
425,da,1388,256643,36278,36278,4,1,2021.06.01 17:14,2021.08.16,2,2,2233,561
426,da,1099,312052,36091,37441,2,1,2021.06.01 17:15,2021.08.02,2,2,1525,519
427,da,1474,209113,38369,38397,2,2,2021.06.01 17:16,2021.06.10,2,2,1841,1200
428,se,6828,312053,35626,35885,3,1,2021.06.01 17:19,2021.08.06,2,2,4282,277
429,da,1031,10569,36173,38099,2,1,2021.06.01 17:20,2021.08.16,2,2,1389,1103
430,se,5954,261707,37831,37831,2,2,2021.06.01 17:20,2021.06.04,2,2,1908,307
431,se,1377,77467,36205,37300,3,1,2021.06.01 17:28,2021.06.22,2,2,4558,891
432,no,3283,312054,35456,35676,2,1,2021.06.01 17:34,2021.06.05,2,2,2764,1030
433,da,3762,312056,33954,37330,2,1,2021.06.01 17:34,2021.06.28,2,2,3509,761
434,da,1627,312057,37664,37664,2,1,2021.06.01 17:35,2021.06.21,2,2,1860,561
435,da,1892,312058,35467,35467,2,1,2021.06.01 17:36,2021.06.06,4,4,1217,0
436,da,648,312060,37391,38414,2,1,2021.06.01 17:38,2021.06.09,2,2,1603,561
437,se,610,166089,38046,38170,3,1,2021.06.01 17:40,2021.08.16,2,2,4708,1086
438,se,6828,39123,35626,35885,2,1,2021.06.01 17:42,2021.06.14,2,2,1235,1037
439,se,6828,312061,35626,35885,2,1,2021.06.01 17:43,2021.06.30,2,2,3550,1086
440,da,5588,273564,36695,37932,2,1,2021.06.01 17:44,2021.06.25,2,2,3331,519
441,da,311,65002,36115,36115,2,1,2021.06.01 17:47,2021.06.07,2,2,4492,902
442,da,8030,312062,37447,37447,3,1,2021.06.01 17:47,2021.06.15,2,2,1889,561
443,da,1256,312064,34866,34869,5,1,2021.06.01 17:58,2021.08.11,2,2,4209,519
444,se,846,109827,36219,38060,3,1,2021.06.01 17:58,2021.09.17,2,2,4228,625
445,se,846,293853,36219,38060,3,1,2021.06.01 17:59,2021.09.17,2,2,860,625
446,da,3568,312065,36451,36451,4,1,2021.06.01 17:59,2021.06.25,2,2,3348,1099
447,da,648,13236,37391,38414,2,1,2021.06.01 18:01,2021.06.16,2,2,505,902
448,se,2127,312067,35958,38222,3,1,2021.06.01 18:02,2021.08.04,2,2,1763,1114
449,da,2655,23071,36856,36856,2,1,2021.06.01 18:02,2021.06.18,2,2,4918,1029
450,se,6828,312069,35626,35885,3,1,2021.06.01 18:04,2021.08.08,4,4,1549,1113
451,da,1474,312070,38369,38397,3,1,2021.06.01 18:05,2021.06.15,2,2,998,519
452,da,3070,312071,35506,37357,2,1,2021.06.01 18:06,2021.06.12,2,2,2787,519
453,da,4260,2571,35148,35148,4,1,2021.06.01 18:09,2021.06.26,2,2,1505,902
454,da,3804,312075,36813,37296,2,1,2021.06.01 18:11,2021.06.14,2,2,4709,561
455,da,3824,312075,37364,37364,2,1,2021.06.01 18:13,2021.06.12,2,2,2902,561
456,da,7516,151973,35263,37987,2,1,2021.06.01 18:14,2021.08.20,2,2,3906,519
457,se,6828,312077,35626,35885,2,1,2021.06.01 18:20,2021.06.30,2,2,1599,625
458,da,1474,312078,38369,38397,3,1,2021.06.01 18:21,2021.06.11,2,2,3514,519
459,da,3804,312080,36814,37295,2,1,2021.06.01 18:23,2021.06.17,3,2,4663,519
460,da,303,312081,37387,37387,4,1,2021.06.01 18:24,2021.10.12,2,2,833,561
461,da,1964,302342,35391,35397,3,1,2021.06.01 18:25,2021.08.25,2,2,1005,902
462,se,6514,202963,38323,38323,3,1,2021.06.01 18:27,2021.06.15,2,2,3536,0
463,da,1377,312082,36205,37300,2,1,2021.06.01 18:28,2021.06.23,2,2,3161,1103
464,da,2681,30787,36245,36245,2,1,2021.06.01 18:30,2021.06.26,2,2,3760,1029
465,se,4560,33445,37902,37909,4,1,2021.06.01 18:31,2021.08.01,2,2,1006,625
466,da,1374,179392,37641,37767,2,1,2021.06.01 18:33,2021.06.07,4,2,1773,1029
467,se,4016,217815,37419,37765,3,1,2021.06.01 18:37,2021.09.02,4,4,4695,1037
468,da,3873,261255,36861,36861,2,1,2021.06.01 18:42,2021.06.19,2,2,3291,519
469,da,2673,312084,37984,37984,2,1,2021.06.01 18:43,2021.06.13,2,2,2330,1103
470,da,1474,312085,38369,38397,2,1,2021.06.01 18:43,2021.06.19,2,2,1925,519
471,se,1293,312086,37026,38199,2,1,2021.06.01 18:46,2021.06.12,3,2,764,1037
472,da,2673,261255,37984,37984,2,1,2021.06.01 18:48,2021.06.21,2,2,3711,519
473,da,505,90937,36029,36609,4,1,2021.06.01 18:50,2021.08.09,2,2,4450,561
474,se,4893,312087,35783,38422,3,1,2021.06.01 18:51,2021.08.27,2,2,1086,1037
475,da,968,312089,38082,38100,2,1,2021.06.01 18:53,2021.06.26,2,2,800,519
476,se,6437,88086,34245,34245,3,1,2021.06.01 18:53,2021.06.07,2,2,1364,625
477,se,6761,251089,38439,38469,2,1,2021.06.01 18:53,2021.06.19,2,2,4869,891
478,no,3052,312091,36423,37445,2,1,2021.06.01 18:58,2021.06.15,2,2,4330,1030
479,se,6828,312092,35626,35885,2,1,2021.06.01 18:59,2021.06.14,2,2,2479,1037
480,se,6828,312093,35626,35885,2,1,2021.06.01 18:59,2021.06.14,2,2,2083,1086
481,da,648,286949,37391,38414,2,1,2021.06.01 19:04,2021.06.08,2,2,4649,902
482,da,968,106388,38082,38100,3,1,2021.06.01 19:05,2021.08.17,2,2,3132,0
483,da,1140,134393,37494,37698,3,1,2021.06.01 19:07,2021.08.02,2,2,2371,0
484,se,1394,312093,36816,36816,2,1,2021.06.01 19:07,2021.06.16,2,2,4558,1086
485,da,3495,41534,36314,36314,2,1,2021.06.01 19:08,2021.09.15,2,2,3378,902
486,se,2773,269933,36246,38234,2,1,2021.06.01 19:08,2021.06.07,2,2,2284,905
487,da,1215,312095,36307,36307,2,1,2021.06.01 19:13,2021.06.28,2,2,4283,0
488,da,5952,30985,32644,32644,1,1,2021.06.01 19:15,2021.06.05,2,2,1959,0
489,da,505,282041,36029,36609,2,1,2021.06.01 19:16,2021.06.10,2,2,989,561
490,no,4243,312096,35654,38396,2,1,2021.06.01 19:17,2021.06.02,2,2,3858,1121
491,da,301,131543,36117,38434,2,1,2021.06.01 19:18,2021.08.30,4,4,647,1100
492,de,1810,312097,38271,38271,2,1,2021.06.01 19:21,2021.06.12,2,2,3895,1033
493,se,1275,312098,38468,38468,4,1,2021.06.01 19:27,2021.06.13,2,2,684,1113
494,se,6828,95908,35626,35885,2,1,2021.06.01 19:27,2021.08.15,2,2,2529,1086
495,se,5067,239439,37630,37630,2,1,2021.06.01 19:27,2021.08.11,2,2,2555,891
496,se,6828,180408,35626,35885,2,1,2021.06.01 19:30,2021.06.08,2,2,2199,1037
497,da,1377,27052,36205,37300,3,1,2021.06.01 19:33,2021.08.01,2,2,4372,901
498,da,415,312099,36330,37864,3,1,2021.06.01 19:33,2021.08.03,2,2,4015,519
499,da,2621,312100,36166,37284,2,1,2021.06.01 19:34,2021.08.23,2,2,3116,1029
500,da,1665,151787,37737,37737,2,1,2021.06.01 19:35,2021.06.15,2,2,1951,519
501,da,645,27052,37390,37390,2,1,2021.06.01 19:39,2021.08.04,2,2,3724,901
502,da,1374,312101,37641,37767,2,1,2021.06.01 19:40,2021.09.17,4,4,4450,672
503,se,6205,272277,37372,38183,2,1,2021.06.01 19:41,2021.08.02,2,2,907,0
504,da,1474,312103,38369,38397,2,1,2021.06.01 19:45,2021.06.20,3,3,2516,561
505,se,6205,272277,37372,38183,3,1,2021.06.01 19:45,2021.08.04,2,2,1792,0
506,da,7730,312104,37606,37935,2,1,2021.06.01 19:46,2021.06.06,2,2,3924,519
507,se,7936,312105,37174,37202,3,1,2021.06.01 19:46,2021.06.18,2,2,4537,1037
508,da,1120,312106,37378,37378,2,1,2021.06.01 19:46,2021.08.17,2,2,4656,0
509,de,2862,312107,36844,36844,3,1,2021.06.01 19:47,2021.06.12,2,2,1170,436
510,se,1590,4551,37201,37201,2,1,2021.06.01 19:48,2021.06.08,2,2,3501,906
511,se,8185,128291,37809,37809,2,1,2021.06.01 19:51,2021.06.05,2,2,1075,625
512,se,5062,263196,36626,36651,2,1,2021.06.01 19:56,2021.06.15,2,2,4991,625
513,de,1072,266519,36113,38424,4,1,2021.06.01 19:56,2021.06.12,2,2,3067,1033
514,da,1099,312109,36091,37441,2,1,2021.06.01 19:57,2021.09.17,8,8,4170,519
515,se,1370,312110,37076,38203,4,1,2021.06.01 19:57,2021.06.19,2,2,2169,1086
516,da,7662,63146,34992,37280,2,1,2021.06.01 19:57,2021.08.26,2,2,3230,519
517,da,1374,312111,36259,36259,2,1,2021.06.01 19:58,2021.11.12,10,10,3405,1029
518,da,5438,312112,36619,37322,2,1,2021.06.01 19:58,2021.06.06,4,2,2746,519
519,da,1099,312109,36091,37441,2,1,2021.06.01 19:59,2021.09.17,2,2,1722,519
520,se,6828,298732,35626,35885,2,1,2021.06.01 19:59,2021.08.01,2,2,3067,0
521,da,5588,140771,36695,37932,2,1,2021.06.01 20:00,2021.06.21,2,2,867,561
522,da,4662,312113,36019,36019,4,1,2021.06.01 20:00,2021.08.29,3,3,2723,0
523,da,4680,293266,36876,38127,2,1,2021.06.01 20:01,2021.06.15,1,1,3937,561
524,se,3345,31706,37005,37005,2,1,2021.06.01 20:01,2021.06.06,2,2,4167,904
525,se,6828,213360,35626,35885,2,1,2021.06.01 20:02,2021.08.01,2,2,2720,891
526,da,509,7585,35830,38328,3,1,2021.06.01 20:02,2021.10.21,9,9,973,672
527,se,846,225057,38058,38058,2,1,2021.06.01 20:05,2021.08.03,2,2,2559,625
528,se,6828,1269,35626,35885,3,1,2021.06.01 20:08,2021.06.29,2,2,1916,904
529,da,915,312114,36155,36155,2,1,2021.06.01 20:09,2021.06.23,4,4,2504,1313
530,se,5327,312115,37366,38145,3,1,2021.06.01 20:09,2021.08.09,3,2,3791,1111
531,se,610,312116,38046,38170,3,1,2021.06.01 20:11,2021.08.08,2,2,3013,891
532,da,1474,312117,38369,38397,2,1,2021.06.01 20:14,2021.08.11,4,4,2492,519
533,da,3873,312118,36861,36861,2,1,2021.06.01 20:16,2021.06.26,2,2,1758,519
534,da,3390,312119,37058,37058,2,1,2021.06.01 20:16,2021.06.12,2,2,1641,519
535,se,6346,312120,36873,38175,2,1,2021.06.01 20:19,2021.06.04,2,2,3634,1037
536,da,1191,312121,38353,38362,2,1,2021.06.01 20:20,2021.06.07,2,2,4148,902
537,de,6055,312122,37370,37370,2,1,2021.06.01 20:22,2021.06.16,2,2,1067,0
538,se,4560,312123,37902,37909,3,1,2021.06.01 20:22,2021.08.05,2,2,2991,1343
539,da,4680,312124,36853,38126,2,1,2021.06.01 20:23,2021.08.09,2,2,1497,561
540,da,301,112664,36117,38434,2,1,2021.06.01 20:23,2021.06.22,2,2,3275,561
541,no,3768,312125,36612,36612,2,1,2021.06.01 20:24,2021.06.02,3,3,1858,1031
542,de,499,312126,37845,37845,4,1,2021.06.01 20:24,2021.06.16,2,2,3084,0
543,da,5788,63469,25296,25296,5,1,2021.06.01 20:25,2021.06.19,2,2,3222,902
544,se,5437,18206,38349,38354,2,1,2021.06.01 20:27,2021.08.23,2,2,3269,906
545,se,8006,248761,38467,38467,2,1,2021.06.01 20:27,2021.06.19,2,2,4905,1114
546,da,3260,312127,35891,35984,2,1,2021.06.01 20:27,2021.08.08,2,2,3457,1029
547,da,1474,312128,38369,38397,2,1,2021.06.01 20:28,2021.08.02,4,4,1846,519
548,se,1394,225658,38463,38464,3,1,2021.06.01 20:33,2021.06.06,2,2,2884,625
549,da,1374,312129,37641,37767,2,1,2021.06.01 20:34,2021.09.10,2,2,2658,1029
550,da,5588,166162,36695,37932,4,1,2021.06.01 20:34,2021.06.19,2,2,4778,0
551,de,7690,312130,35070,35340,2,1,2021.06.01 20:34,2021.06.09,3,3,4257,0
552,da,3061,312131,36798,37362,2,1,2021.06.01 20:37,2021.08.09,7,6,3990,519
553,da,391,312132,35577,35577,3,1,2021.06.01 20:37,2021.08.10,2,2,2731,0
554,da,830,134393,35903,36832,3,1,2021.06.01 20:39,2021.06.28,2,2,4871,0
555,da,958,312133,35831,38366,3,1,2021.06.01 20:41,2021.06.14,2,2,3547,519
556,da,968,312134,38082,38100,2,1,2021.06.01 20:42,2021.09.08,2,2,686,0
557,no,4662,312135,36019,36019,2,1,2021.06.01 20:42,2021.06.12,2,2,2987,0
558,da,7516,50215,35263,37987,3,1,2021.06.01 20:43,2021.06.16,4,4,945,0
559,se,1210,267018,36291,36291,2,1,2021.06.01 20:45,2021.09.06,2,2,3544,1110
560,da,1474,312136,38369,38397,2,1,2021.06.01 20:46,2021.06.11,2,2,2276,1099
561,da,3753,312137,37893,38108,4,1,2021.06.01 20:47,2021.06.22,2,2,1969,519
562,da,2995,312138,35558,37354,2,1,2021.06.01 20:47,2021.06.14,2,2,508,519
563,da,646,312139,37389,37969,2,1,2021.06.01 20:48,2021.06.02,2,2,2952,0
564,de,958,312140,37982,38367,3,1,2021.06.01 20:48,2021.08.13,3,2,4405,0
565,se,1394,261265,38463,38464,3,1,2021.06.01 20:49,2021.06.09,2,2,1191,0
566,da,355,217087,37102,37102,2,1,2021.06.01 20:50,2021.08.18,3,3,4723,561
567,se,3415,312141,35827,38256,2,1,2021.06.01 20:51,2021.06.14,2,2,2608,625
568,se,1293,270940,37026,38199,3,1,2021.06.01 20:52,2021.06.18,4,4,4740,625
569,da,2334,312143,36596,36596,2,1,2021.06.01 20:52,2021.08.15,2,2,3541,561
570,se,610,312144,37133,38172,2,1,2021.06.01 20:53,2021.06.06,2,2,1844,1086
571,da,3070,312145,35506,37357,2,1,2021.06.01 20:53,2021.08.13,3,3,2222,0
572,da,958,312146,35831,38366,5,1,2021.06.01 20:53,2021.06.19,2,2,1024,0
573,no,1617,279681,36244,37541,2,1,2021.06.01 20:53,2021.06.02,2,2,3147,907
574,se,1293,270940,37026,38199,2,1,2021.06.01 20:54,2021.06.18,2,2,4980,625
575,se,4307,312141,37889,38252,2,1,2021.06.01 20:55,2021.06.16,2,2,2800,625
576,da,3894,312148,34064,38404,2,1,2021.06.01 20:56,2021.06.07,2,2,4644,519
577,se,2121,23746,37024,38421,2,1,2021.06.01 20:57,2021.08.01,4,4,2753,625
578,da,2673,312150,37975,37976,2,1,2021.06.01 20:57,2021.06.16,2,2,3406,1100
579,da,1120,312151,37378,37378,2,1,2021.06.01 20:57,2021.06.21,6,6,598,561
580,da,505,312117,36029,36609,2,1,2021.06.01 20:58,2021.08.09,4,4,1097,519
581,se,6948,74014,36569,38152,2,1,2021.06.01 20:58,2021.06.24,2,2,1195,0
582,da,1362,240619,38029,38029,3,1,2021.06.01 20:58,2021.06.27,5,4,1601,902
583,se,1293,270940,37026,38199,3,1,2021.06.01 20:59,2021.06.18,6,6,4651,625
584,da,5215,246187,37945,37945,2,1,2021.06.01 20:59,2021.06.21,2,2,2752,519
585,se,6205,312152,37372,38183,2,1,2021.06.01 21:00,2021.06.14,2,2,3666,1110
586,da,968,312153,38082,38100,2,1,2021.06.01 21:04,2021.08.02,4,4,4556,519
587,da,3802,150715,36276,37565,2,1,2021.06.01 21:04,2021.08.02,2,2,2539,1029
588,da,7662,312154,34992,37280,2,1,2021.06.01 21:05,2021.09.10,2,2,693,519
589,se,1370,312155,37076,38203,5,1,2021.06.01 21:05,2021.06.12,3,2,4052,625
590,da,7332,6543,37339,37341,2,1,2021.06.01 21:08,2021.09.24,3,3,1905,903
